id,column_name,path,list_path,subfield_path,var_type,data_type,json_name,duplicate_flag,keepID,date_added,file_path
Tiktok Live:Watch Live History:WatchLiveMap:7562130029812009731:WatchTime,WatchTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7562130029812009731"", ""WatchTime""]",,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7562130029812009731"", ""WatchTime""]",static,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7562130029812009731:WatchTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7562130029812009731:Link,Link,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7562130029812009731"", ""Link""]",,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7562130029812009731"", ""Link""]",static,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7562130029812009731:Link,,
Tiktok Live:Watch Live History:WatchLiveMap:7565426477249006358:WatchTime,WatchTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7565426477249006358"", ""WatchTime""]",,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7565426477249006358"", ""WatchTime""]",static,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7565426477249006358:WatchTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7565426477249006358:Link,Link,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7565426477249006358"", ""Link""]",,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7565426477249006358"", ""Link""]",static,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7565426477249006358:Link,,
TikTok Shop:Order History:OrderHistories:576721495554821840:Receiver:Name,Name,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576721495554821840"", ""Receiver"", ""Name""]",,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576721495554821840"", ""Receiver"", ""Name""]",static,string,,No,,,
TikTok Shop:Order History:OrderHistories:576721495554821840:Receiver:Phone,Phone,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576721495554821840"", ""Receiver"", ""Phone""]",,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576721495554821840"", ""Receiver"", ""Phone""]",static,string,,No,,,
TikTok Shop:Order History:OrderHistories:576721495554821840:Receiver:Address,Address,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576721495554821840"", ""Receiver"", ""Address""]",,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576721495554821840"", ""Receiver"", ""Address""]",static,string,,No,,,
TikTok Shop:Order History:OrderHistories:576727511136440016:Receiver:Name,Name,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576727511136440016"", ""Receiver"", ""Name""]",,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576727511136440016"", ""Receiver"", ""Name""]",static,string,,No,,,
TikTok Shop:Order History:OrderHistories:576727511136440016:Receiver:Phone,Phone,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576727511136440016"", ""Receiver"", ""Phone""]",,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576727511136440016"", ""Receiver"", ""Phone""]",static,string,,No,,,
TikTok Shop:Order History:OrderHistories:576727511136440016:Receiver:Address,Address,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576727511136440016"", ""Receiver"", ""Address""]",,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576727511136440016"", ""Receiver"", ""Address""]",static,string,,No,,,
Post:Recently Deleted Posts:PostList,PostList,"[""Post"", ""Recently Deleted Posts"", ""PostList""]","[""Post"", ""Recently Deleted Posts"", ""PostList""]",[],list,array,,No,,,
Profile:AI-Moji:AIMojiList,AIMojiList,"[""Profile"", ""AI-Moji"", ""AIMojiList""]","[""Profile"", ""AI-Moji"", ""AIMojiList""]",[],list,string,,No,,,
Your Activity:Favorite Collection:FavoriteCollectionList,FavoriteCollectionList,"[""Your Activity"", ""Favorite Collection"", ""FavoriteCollectionList""]","[""Your Activity"", ""Favorite Collection"", ""FavoriteCollectionList""]",[],list,array,,No,Your Activity:Favorite Collection:FavoriteCollectionList,,
Your Activity:Favorite Hashtags:FavoriteHashtagList,FavoriteHashtagList,"[""Your Activity"", ""Favorite Hashtags"", ""FavoriteHashtagList""]","[""Your Activity"", ""Favorite Hashtags"", ""FavoriteHashtagList""]",[],list,array,,No,Your Activity:Favorite Hashtags:FavoriteHashtagList,,
Your Activity:Favorite Location:FavoriteLocationList,FavoriteLocationList,"[""Your Activity"", ""Favorite Location"", ""FavoriteLocationList""]","[""Your Activity"", ""Favorite Location"", ""FavoriteLocationList""]",[],list,array,,No,,,
Your Activity:Follower:FansList,FansList,"[""Your Activity"", ""Follower"", ""FansList""]","[""Your Activity"", ""Follower"", ""FansList""]",[],list,array,,No,Your Activity:Follower:FansList,,
Ads and data:Off TikTok Activity:OffTikTokActivityDataList:TimeStamp,TimeStamp,"[""Ads and data"", ""Off TikTok Activity"", ""OffTikTokActivityDataList"", ""TimeStamp""]","[""Ads and data"", ""Off TikTok Activity"", ""OffTikTokActivityDataList""]","[""TimeStamp""]",list,string,,No,,,
Ads and data:Off TikTok Activity:OffTikTokActivityDataList:Source,Source,"[""Ads and data"", ""Off TikTok Activity"", ""OffTikTokActivityDataList"", ""Source""]","[""Ads and data"", ""Off TikTok Activity"", ""OffTikTokActivityDataList""]","[""Source""]",list,string,,No,,,
Ads and data:Off TikTok Activity:OffTikTokActivityDataList:Event,Event,"[""Ads and data"", ""Off TikTok Activity"", ""OffTikTokActivityDataList"", ""Event""]","[""Ads and data"", ""Off TikTok Activity"", ""OffTikTokActivityDataList""]","[""Event""]",list,string,,No,,,
App Settings:Block List:BlockList:Date,Date,"[""App Settings"", ""Block List"", ""BlockList"", ""Date""]","[""App Settings"", ""Block List"", ""BlockList""]","[""Date""]",list,string,,No,App Settings:Block List:BlockList:Date,,
App Settings:Block List:BlockList:UserName,UserName,"[""App Settings"", ""Block List"", ""BlockList"", ""UserName""]","[""App Settings"", ""Block List"", ""BlockList""]","[""UserName""]",list,string,,No,App Settings:Block List:BlockList:UserName,,
TikTok Shop:Product Browsing History:ProductBrowsingHistories:browsing_date,browsing_date,"[""TikTok Shop"", ""Product Browsing History"", ""ProductBrowsingHistories"", ""browsing_date""]","[""TikTok Shop"", ""Product Browsing History"", ""ProductBrowsingHistories""]","[""browsing_date""]",list,string,,No,,,
TikTok Shop:Product Browsing History:ProductBrowsingHistories:shop_name,shop_name,"[""TikTok Shop"", ""Product Browsing History"", ""ProductBrowsingHistories"", ""shop_name""]","[""TikTok Shop"", ""Product Browsing History"", ""ProductBrowsingHistories""]","[""shop_name""]",list,string,,No,,,
TikTok Shop:Product Browsing History:ProductBrowsingHistories:product_name,product_name,"[""TikTok Shop"", ""Product Browsing History"", ""ProductBrowsingHistories"", ""product_name""]","[""TikTok Shop"", ""Product Browsing History"", ""ProductBrowsingHistories""]","[""product_name""]",list,string,,No,,,
TikTok Shop:Saved Address Information:SavedAddress:receiver_name,receiver_name,"[""TikTok Shop"", ""Saved Address Information"", ""SavedAddress"", ""receiver_name""]","[""TikTok Shop"", ""Saved Address Information"", ""SavedAddress""]","[""receiver_name""]",list,string,,No,,,
TikTok Shop:Saved Address Information:SavedAddress:masked_phone_number,masked_phone_number,"[""TikTok Shop"", ""Saved Address Information"", ""SavedAddress"", ""masked_phone_number""]","[""TikTok Shop"", ""Saved Address Information"", ""SavedAddress""]","[""masked_phone_number""]",list,string,,No,,,
TikTok Shop:Saved Address Information:SavedAddress:adress_info,adress_info,"[""TikTok Shop"", ""Saved Address Information"", ""SavedAddress"", ""adress_info""]","[""TikTok Shop"", ""Saved Address Information"", ""SavedAddress""]","[""adress_info""]",list,string,,No,,,
TikTok Shop:Shopping Cart List:ShoppingCart:CreateTime,CreateTime,"[""TikTok Shop"", ""Shopping Cart List"", ""ShoppingCart"", ""CreateTime""]","[""TikTok Shop"", ""Shopping Cart List"", ""ShoppingCart""]","[""CreateTime""]",list,string,,No,,,
TikTok Shop:Shopping Cart List:ShoppingCart:SkuCount,SkuCount,"[""TikTok Shop"", ""Shopping Cart List"", ""ShoppingCart"", ""SkuCount""]","[""TikTok Shop"", ""Shopping Cart List"", ""ShoppingCart""]","[""SkuCount""]",list,number,,No,,,
TikTok Shop:Shopping Cart List:ShoppingCart:ShopName,ShopName,"[""TikTok Shop"", ""Shopping Cart List"", ""ShoppingCart"", ""ShopName""]","[""TikTok Shop"", ""Shopping Cart List"", ""ShoppingCart""]","[""ShopName""]",list,string,,No,,,
TikTok Shop:Shopping Cart List:ShoppingCart:ProductName,ProductName,"[""TikTok Shop"", ""Shopping Cart List"", ""ShoppingCart"", ""ProductName""]","[""TikTok Shop"", ""Shopping Cart List"", ""ShoppingCart""]","[""ProductName""]",list,string,,No,,,
TikTok Shop:Vouchers:Vouchers:ReceivedDate,ReceivedDate,"[""TikTok Shop"", ""Vouchers"", ""Vouchers"", ""ReceivedDate""]","[""TikTok Shop"", ""Vouchers"", ""Vouchers""]","[""ReceivedDate""]",list,string,,No,,,
TikTok Shop:Vouchers:Vouchers:VoucherId,VoucherId,"[""TikTok Shop"", ""Vouchers"", ""Vouchers"", ""VoucherId""]","[""TikTok Shop"", ""Vouchers"", ""Vouchers""]","[""VoucherId""]",list,string,,No,,,
TikTok Shop:Vouchers:Vouchers:CostType,CostType,"[""TikTok Shop"", ""Vouchers"", ""Vouchers"", ""CostType""]","[""TikTok Shop"", ""Vouchers"", ""Vouchers""]","[""CostType""]",list,number,,No,,,
TikTok Shop:Vouchers:Vouchers:VoucherName,VoucherName,"[""TikTok Shop"", ""Vouchers"", ""Vouchers"", ""VoucherName""]","[""TikTok Shop"", ""Vouchers"", ""Vouchers""]","[""VoucherName""]",list,string,,No,,,
TikTok Shop:Vouchers:Vouchers:VoucherText,VoucherText,"[""TikTok Shop"", ""Vouchers"", ""Vouchers"", ""VoucherText""]","[""TikTok Shop"", ""Vouchers"", ""Vouchers""]","[""VoucherText""]",list,string,,No,,,
TikTok Shop:Vouchers:Vouchers:Status,Status,"[""TikTok Shop"", ""Vouchers"", ""Vouchers"", ""Status""]","[""TikTok Shop"", ""Vouchers"", ""Vouchers""]","[""Status""]",list,string,,No,,,
Tiktok Live:Go Live Settings:SettingsMap:Hide comments that contain the following keywords from your LIVE,Hide comments that contain the following keywords from your LIVE,"[""Tiktok Live"", ""Go Live Settings"", ""SettingsMap"", ""Hide comments that contain the following keywords from your LIVE""]","[""Tiktok Live"", ""Go Live Settings"", ""SettingsMap"", ""Hide comments that contain the following keywords from your LIVE""]",[],list,array,,No,Tiktok Live:Go Live Settings:SettingsMap:Hide comments that contain the following keywords from your LIVE,,
Your Activity:Share History:ShareHistoryList:Date,Date,"[""Your Activity"", ""Share History"", ""ShareHistoryList"", ""Date""]","[""Your Activity"", ""Share History"", ""ShareHistoryList""]","[""Date""]",list,string,,No,Activity:Share History:ShareHistoryList:Date,,
Your Activity:Share History:ShareHistoryList:SharedContent,SharedContent,"[""Your Activity"", ""Share History"", ""ShareHistoryList"", ""SharedContent""]","[""Your Activity"", ""Share History"", ""ShareHistoryList""]","[""SharedContent""]",list,string,,No,,,
Your Activity:Share History:ShareHistoryList:Link,Link,"[""Your Activity"", ""Share History"", ""ShareHistoryList"", ""Link""]","[""Your Activity"", ""Share History"", ""ShareHistoryList""]","[""Link""]",list,string,,No,Activity:Share History:ShareHistoryList:Link,,
Your Activity:Share History:ShareHistoryList:Method,Method,"[""Your Activity"", ""Share History"", ""ShareHistoryList"", ""Method""]","[""Your Activity"", ""Share History"", ""ShareHistoryList""]","[""Method""]",list,string,,No,,,
Your Activity:Status:Status List:UID,UID,"[""Your Activity"", ""Status"", ""Status List"", ""UID""]","[""Your Activity"", ""Status"", ""Status List""]","[""UID""]",list,number,,No,,,
Your Activity:Status:Status List:DID,DID,"[""Your Activity"", ""Status"", ""Status List"", ""DID""]","[""Your Activity"", ""Status"", ""Status List""]","[""DID""]",list,string,,No,,,
App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in Following feed,Keyword filters for videos in Following feed,"[""App Settings"", ""Settings"", ""SettingsMap"", ""Content Preferences"", ""Keyword filters for videos in Following feed""]","[""App Settings"", ""Settings"", ""SettingsMap"", ""Content Preferences"", ""Keyword filters for videos in Following feed""]",[],list,array,,No,App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in Following feed,,
App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in For You feed,Keyword filters for videos in For You feed,"[""App Settings"", ""Settings"", ""SettingsMap"", ""Content Preferences"", ""Keyword filters for videos in For You feed""]","[""App Settings"", ""Settings"", ""SettingsMap"", ""Content Preferences"", ""Keyword filters for videos in For You feed""]",[],list,array,,No,App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in For You feed,,
App Settings:Settings:SettingsMap:Content Preferences:Video Languages Preferences,Video Languages Preferences,"[""App Settings"", ""Settings"", ""SettingsMap"", ""Content Preferences"", ""Video Languages Preferences""]","[""App Settings"", ""Settings"", ""SettingsMap"", ""Content Preferences"", ""Video Languages Preferences""]",[],list,array,,No,App Settings:Settings:SettingsMap:Content Preferences:Video Languages Preferences,,
TikTok Shop:Order History:OrderHistories:576721495554821840:Products:product_name,product_name,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576721495554821840"", ""Products"", ""product_name""]","[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576721495554821840"", ""Products""]","[""product_name""]",list,string,,No,,,
TikTok Shop:Order History:OrderHistories:576721495554821840:Products:variation_name,variation_name,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576721495554821840"", ""Products"", ""variation_name""]","[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576721495554821840"", ""Products""]","[""variation_name""]",list,string,,No,,,
TikTok Shop:Order History:OrderHistories:576721495554821840:Products:quantity,quantity,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576721495554821840"", ""Products"", ""quantity""]","[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576721495554821840"", ""Products""]","[""quantity""]",list,number,,No,,,
TikTok Shop:Order History:OrderHistories:576727511136440016:Products:product_name,product_name,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576727511136440016"", ""Products"", ""product_name""]","[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576727511136440016"", ""Products""]","[""product_name""]",list,string,,No,,,
TikTok Shop:Order History:OrderHistories:576727511136440016:Products:variation_name,variation_name,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576727511136440016"", ""Products"", ""variation_name""]","[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576727511136440016"", ""Products""]","[""variation_name""]",list,string,,No,,,
TikTok Shop:Order History:OrderHistories:576727511136440016:Products:quantity,quantity,"[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576727511136440016"", ""Products"", ""quantity""]","[""TikTok Shop"", ""Order History"", ""OrderHistories"", ""576727511136440016"", ""Products""]","[""quantity""]",list,number,,No,,,
Tiktok Live:Watch Live History:WatchLiveMap:7500534004987218710:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7500534004987218710"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7500534004987218710"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7500534004987218710:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7500534004987218710:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7500534004987218710"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7500534004987218710"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7500534004987218710:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7500534004987218710:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7500534004987218710"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7500534004987218710"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7500534004987218710:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7500571456037473046:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7500571456037473046"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7500571456037473046"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7500571456037473046:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7500571456037473046:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7500571456037473046"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7500571456037473046"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7500571456037473046:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7500571456037473046:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7500571456037473046"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7500571456037473046"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7500571456037473046:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7503853636821306134:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7503853636821306134"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7503853636821306134"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7503853636821306134:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7503853636821306134:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7503853636821306134"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7503853636821306134"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7503853636821306134:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7503853636821306134:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7503853636821306134"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7503853636821306134"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7503853636821306134:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7505319784817363734:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7505319784817363734"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7505319784817363734"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7505319784817363734:Comments:CommentTime,,
